Date,Control,Category,OUT,EXPORTS,HSB,ProjectExports,ATE,AUO,FW,OMR,ESA,Both,AF,DS,DSVOL,OMRDIF,HORB,Vernalis,SystemCapacity,SWP,CVP,SWPbelowCap,CVPbelowCap,UnimpairedDeltaIn,UnimpairedDeltaOut,TOT
9/28/2013,EC,HSB,4405,6125,4405,5800,0,0,0,-5490,,,,,,,out,1600,11780,2492,3308,4688,1292,7227.499593,5618.06626,12730
9/29/2013,EC,HSB,4761,5636,4761,5310,0,0,0,-5210,,,,,,,out,1520,11780,1997,3313,5183,1287,6587.207927,5027.774593,12547
9/30/2013,EC,HSB,4295,5619,4295,5307,0,0,0,-4960,,,,,,,out,1300,11780,1993,3314,5187,1286,6415.79126,4929.357927,11991
10/1/2013,Outflow,F&W,4384,5048,4384,4756.07,0,0,0,-4450,,,,,,,out,1140,11280,1490,3312,5190,1288,7127.826332,5523.25644,11542
10/2/2013,Outflow,F&W,3777,5069,3777,4768.72,0,0,0,-4240,,,,,,,out,1080,11280,1998,2820,4682,1780,6578.284666,5028.714773,10901
10/3/2013,Outflow,F&W,4774,4331,4774,4034.22,0,0,0,-3500,,,,,,,out,1010,11280,1493,2597,5187,2003,5514.492999,4021.923107,11103
10/4/2013,Outflow,F&W,3624,4842,3624,4526.29,0,0,0,-3850,,,,,,,out,1040,11280,1995,2590,4685,2010,6351.409666,4860.839773,10462
10/5/2013,Outflow,F&W,3723,4351,3723,4096.3,0,0,0,-4630,,,,,,,out,1060,11280,1490,2611,5190,1989,5635.492999,4140.923107,10074
10/6/2013,Outflow,F&W,3736,4371,3736,4043.28,0,0,0,-4060,,,,,,,out,1060,11280,1491,2607,5189,1993,5625.409666,4180.839773,10056
10/7/2013,Outflow,F&W,3527,4376,3527,4096,0,0,0,-4380,,,,,,,out,1050,11280,1489,2617,5191,1983,5327.951332,3888.38144,9848
10/8/2013,Outflow,F&W,4516,3888,4516,3573.3,0,0,0,-4110,,,,,,,out,1040,11280,997,2620,5683,1980,5746.409666,4340.839773,10316
10/9/2013,Outflow,F&W,4326,3890,4326,3572.29,0,0,0,-3900,,,,,,,out,1030,11280,995,2620,5685,1980,5600.201332,4193.63144,10128
10/10/2013,Outflow,F&W,4251,3906,4251,3580.33,0,0,0,-3660,,,,,,,out,984,11280,996,2623,5684,1977,5801.867999,4441.298107,10022
10/11/2013,Outflow,F&W,4257,3873,4257,3584.29,0,0,0,-3410,,,,,,,out,987,11280,992,2624,5688,1976,5816.992999,4449.423107,10003
10/12/2013,Outflow,F&W,4291,3844,4291,3582.06,0,0,0,-3490,,,,,,,out,1030,11280,990,2597,5690,2003,6129.576332,4735.00644,10035
10/13/2013,Outflow,F&W,4455,3887,4455,3620.38,0,0,0,-3140,,,,,,,out,1050,11280,993,2632,5687,1968,6694.242999,5299.673107,10242
10/14/2013,Outflow,F&W,3821,3890,3821,3615.34,0,0,0,-3110,,,,,,,out,1040,11280,993,2627,5687,1973,6769.867999,5425.298107,9561
10/15/2013,Outflow,F&W,3921,3866,3921,3506.61,0,0,0,-3450,,,,,,,out,1130,11280,992,2601,5688,1999,6663.992999,5401.423107,9555
10/16/2013,Outflow,F&W,3816,3843,3816,3537.9,0,0,0,-3700,,,,,,,out,1290,11280,970,2598,5710,2002,6699.284666,5379.714773,9484
10/17/2013,Outflow,F&W,3425,3902,3425,3595.36,0,0,0,-3650,,,,,,,out,1310,11280,995,2629,5685,1971,6174.951332,4854.38144,9153
10/18/2013,Outflow,F&W,3173,3895,3173,3581.24,0,0,0,-3480,,,,,,,out,1300,11280,993,2615,5687,1985,5771.617999,4499.048107,8846
10/19/2013,Outflow,F&W,3188,3612,3188,3328.97,0,0,0,-3220,,,,,,,out,1210,11280,795,2539,5885,2061,6401.826332,5107.25644,8601
10/20/2013,Outflow,F&W,2991,3573,2991,3289.64,0,0,0,-3080,,,,,,,out,1280,11280,799,2495,5881,2105,5569.951332,4275.38144,8364
10/21/2013,Outflow,F&W,3002,3575,3002,3254.61,0,0,0,-3150,,,,,,,out,1300,11280,793,2498,5887,2102,6487.534666,5224.964773,8346
10/22/2013,Outflow,F&W,3372,3570,3372,3283,0,0,0,-3140,,,,,,,out,1260,11280,800,2495,5880,2105,5544.742999,4258.173107,8734
10/23/2013,Outflow,F&W,3625,2935,3625,2670.61,0,0,0,-2960,,,,,,,out,1300,11280,790,1892,5890,2708,6265.701332,5029.13144,8302
10/24/2013,Outflow,F&W,4627,2653,4627,2397.49,0,0,0,-1933,,,,,,,out,1600,11280,799,1626,5881,2974,7183.284666,5963.714773,9006
10/25/2013,Outflow,F&W,5522,2642,4800,2395.42,722,0,722,-1095,,,,,,,out,2300,11280,797,1619,5883,2981,6895.909666,5669.339773,9897
10/26/2013,Outflow,F&W,5511,2636,4800,2380.85,711,0,711,-1727,,,,,,,out,2550,11280,794,1615,5886,2985,6331.242999,5111.673107,9872
10/27/2013,Outflow,F&W,4279,2634,4279,2387.41,0,0,0,-2760,,,,,,,out,2650,11280,799,1617,5881,2983,8317.659666,7098.089773,8638
10/28/2013,Outflow,F&W,6996,2149,4800,1911.4,2196,0,2196,-1116,,,,,,,out,2660,11280,799,1131,5881,3469,7717.701332,6489.13144,10879
10/29/2013,Outflow,F&W,7237,1988,4800,1785.92,2437,0,2437,-717,,,,,,,out,2570,11280,991,820,5689,3780,5353.159666,4181.589773,10902
10/30/2013,Outflow,F&W,5954,3031,4800,2801.12,1154,0,1154,-1836,,,,,,,out,2300,11280,1992,811,4688,3789,6573.242999,5378.673107,10684
10/31/2013,Outflow,F&W,4387,4719,4387,4417.05,0,0,0,-2494,,,,,,,out,2010,11280,2991,1502,3689,3098,5695.992999,4574.423107,10734
11/1/2013,Outflow,F&W,5543,3512,4800,3261.58,743,0,743,-2840,,,,,,,out,1720,11280,1493,1792,5187,2808,5758.653964,4108.976186,10734
11/2/2013,Outflow,F&W,4959,3994,4800,3797.84,159,0,159,-3300,,,,,,,out,1480,11280,1991,1810,4689,2790,5632.612297,3961.934519,10652
11/3/2013,Outflow,F&W,6068,4088,4800,3875.48,1268,0,1268,-3050,,,,,,,out,1340,11280,1995,1884,4685,2716,4392.362297,2721.684519,11856
11/4/2013,Outflow,F&W,4572,5104,4572,4863.83,0,0,0,-3550,,,,,,,out,1250,11280,2991,1900,3689,2700,4548.653964,2901.976186,11352
11/5/2013,Outflow,F&W,4214,5180,4214,4943.38,0,0,0,-3820,,,,,,,out,1190,11280,2997,1961,3683,2639,5123.403964,3463.726186,11083
11/6/2013,Outflow,F&W,3785,5183,3785,4943.35,0,0,0,-4180,,,,,,,out,1130,11280,2993,1961,3687,2639,6051.07063,4387.392853,10661
11/7/2013,Outflow,F&W,3097,5597,3097,5349.24,0,0,0,-4850,,,,,,,out,1090,11280,2997,2368,3683,2232,5763.69563,4105.017853,10382
11/8/2013,Outflow,F&W,3699,5251,3699,4989.79,0,0,0,-4410,,,,,,,out,1050,11280,2491,2518,4189,2082,5461.19563,3854.517853,10585
11/9/2013,Outflow,F&W,3536,5259,3536,5004.79,0,0,0,-4050,,,,,,,out,1010,11280,2496,2514,4184,2086,5294.82063,3674.142853,10445
11/10/2013,Outflow,F&W,3987,4757,3987,4503.16,0,0,0,-3740,,,,,,,out,1000,11280,1991,2517,4689,2083,4583.94563,2963.267853,10394
11/11/2013,Outflow,F&W,4218,4634,4218,4363.73,0,0,0,-3430,,,,,,,out,999,11280,1990,2406,4690,2194,4836.028964,3243.351186,10474
11/12/2013,Outflow,F&W,3618,4740,3618,4512.28,0,0,0,-3690,,,,,,,out,987,11280,1990,2533,4690,2067,5370.44563,3755.767853,10002
11/13/2013,Outflow,F&W,3328,4735,3328,4502.7,0,0,0,-3910,,,,,,,out,982,11280,1998,2514,4682,2086,5067.94563,3452.267853,9708
11/14/2013,Outflow,F&W,3153,4715,3153,4483.54,0,0,0,-4360,,,,,,,out,977,11280,1995,2498,4685,2102,5703.19563,4088.517853,9512
11/15/2013,Outflow,F&W,3408,4347,3408,4101.41,0,0,0,-4000,,,,,,,out,961,11280,1994,2119,4686,2481,5284.737297,3622.059519,9447
11/16/2013,Outflow,F&W,3537,4159,3537,3946.56,0,0,0,-3390,,,,,,,out,955,11280,1996,1954,4684,2646,5743.528964,4072.851186,9396
11/17/2013,Outflow,F&W,3658,4152,3658,3931.52,0,0,0,-3060,,,,,,,out,960,11280,1989,1955,4691,2645,6257.778964,4596.101186,9502
11/18/2013,Outflow,F&W,3475,4166,3475,3945.58,0,0,0,-3170,,,,,,,out,990,11280,1999,1954,4681,2646,5042.737297,3376.059519,9338
11/19/2013,Outflow,F&W,5406,4148,4800,3942.58,606,0,606,-3220,,,,,,,out,966,11280,1997,1955,4683,2645,6746.82063,6916.142853,9416
11/20/2013,Outflow,F&W,10494,2950,4800,2767.84,5694,0,5694,-2560,,,,,,,out,1010,11280,1490,1280,5190,3320,7492.987297,11274.30952,9692
11/21/2013,Outflow,F&W,12426,2652,4800,2488.55,7626,0,7626,-1161,,,,,,,out,1210,11280,1497,996,5183,3604,14233.69563,18247.01785,11094
11/22/2013,EC,HSB,12738,2357,12738,2182.02,0,0,0,-547,,,,,,,out,1160,11280,1194,992,5486,3608,9832.32063,13845.64285,11111
11/23/2013,EC,HSB,12415,2347,12415,2187.04,0,0,0,-1140,,,,,,,out,1100,11280,1199,990,5481,3610,8839.112297,12849.43452,10781
11/24/2013,EC,HSB,10525,2347,10525,2185.03,0,0,0,-1077,,,,,,,out,1060,11280,1199,987,5481,3613,7704.737297,9881.059519,10725
11/25/2013,EC,HSB,6145,2651,6145,2471.46,0,0,0,-1357,,,,,,,out,1020,11280,1497,985,5183,3615,4780.57063,3247.892853,10358
11/26/2013,EC,HSB,5495,2640,5495,2472.43,0,0,0,-1970,,,,,,,out,992,11280,1492,985,5188,3615,6398.94563,4631.267853,9932
11/27/2013,EC,HSB,5202,2644,5202,2471.92,0,0,0,-2630,,,,,,,out,991,11280,1489,988,5191,3612,6852.69563,5035.017853,9693
11/28/2013,EC,HSB,4749,2658,4749,2483.49,0,0,0,-2163,,,,,,,out,994,11280,1494,991,5186,3609,5919.987297,4049.309519,9308
11/29/2013,EC,HSB,4914,2661,4914,2486.02,0,0,0,-1517,,,,,,,out,1010,11280,1496,991,5184,3609,5047.778964,3177.101186,9476
11/30/2013,EC,HSB,4713,2670,4713,2486.01,0,0,0,-1658,,,,,,,out,1030,11280,1496,992,5184,3608,4856.19563,2935.517853,9333
12/1/2013,EC,HSB,4618,2670,4618,2484.04,0,0,0,-1958,,,,,,,out,1030,11280,1499,992,5181,3608,6371.590359,6150.418316,9284
12/2/2013,EC,HSB,4442,2668,4442,2481.49,0,0,0,-2690,,,,,,,out,1030,11280,1493,992,5187,3608,5327.965359,5103.793316,9108
12/3/2013,EC,HSB,4615,2658,4615,2482.03,0,0,0,-2216,,,,,,,out,1010,11280,1492,998,5188,3602,4486.007025,4265.834982,9268
12/4/2013,EC,HSB,5196,2351,5196,2185.06,0,0,0,-997,,,,,,,out,988,11280,1196,994,5484,3606,6230.423692,5957.251649,9594
12/5/2013,EC,HSB,4909,2318,4909,2143.22,0,0,0,-1370,,,,,,,out,955,11280,1160,990,5520,3610,4778.423692,4457.251649,9322
12/6/2013,EC,HSB,6544,2356,6544,2183.02,0,0,0,-1680,,,,,,,out,945,11280,1192,994,5488,3606,7127.840359,8636.668316,9165
12/7/2013,EC,HSB,7474,2357,7474,2192.09,0,0,0,-1314,,,,,,,out,965,11280,1197,997,5483,3603,7198.423692,9114.251649,9689
12/8/2013,EC,HSB,7970,2356,7970,2184.02,0,0,0,-607,,,,,,,out,991,11280,1192,993,5488,3607,6537.965359,8453.793316,10184
12/9/2013,EC,HSB,7650,2663,7650,2471.97,0,0,0,-1309,,,,,,,out,992,11280,1493,989,5187,3611,6679.132025,8602.959982,10163
12/10/2013,EC,HSB,7369,2645,7369,2473.94,0,0,0,-2031,,,,,,,out,967,11280,1491,988,5189,3612,6391.757025,8260.584982,9919
12/11/2013,EC,HSB,5289,2646,5289,2479.99,0,0,0,-2318,,,,,,,out,937,11280,1496,989,5184,3611,6124.548692,6159.376649,9674
12/12/2013,EC,HSB,4590,2661,4590,2485.53,0,0,0,-2371,,,,,,,out,913,11280,1495,995,5185,3605,6169.923692,5746.751649,9449
12/13/2013,EC,HSB,4311,2950,4311,2788,0,0,0,-2393,,,,,,,out,909,11280,1798,994,4882,3606,5897.673692,5474.501649,9458
12/14/2013,EC,HSB,4308,2948,4308,2786,0,0,0,-2178,,,,,,,out,912,11280,1793,994,4887,3606,6820.298692,6394.126649,9456
12/15/2013,EC,HSB,4290,2953,4290,2787,0,0,0,-2270,,,,,,,out,949,11280,1795,993,4885,3607,6225.382025,5799.209982,9443
12/16/2013,EC,HSB,4035,3142,4035,2968.04,0,0,0,-2590,,,,,,,out,953,11280,1987,988,4693,3612,6618.632025,6198.459982,9371
12/17/2013,EC,HSB,3948,3139,3948,2973.06,0,0,0,-2570,,,,,,,out,931,11280,1992,986,4688,3614,6270.757025,5847.584982,9284
12/18/2013,EC,HSB,3904,3140,3904,2971.04,0,0,0,-3160,,,,,,,out,916,11280,1989,987,4691,3613,7420.257025,7047.084982,9191
12/19/2013,EC,HSB,4854,3132,4854,2976.08,0,0,0,-2590,,,,,,,out,893,11280,1990,990,4690,3610,6185.048692,5811.876649,10134
12/20/2013,EC,HSB,4009,3136,4009,2975.96,0,0,0,-2100,,,,,,,out,881,11280,1995,986,4685,3614,6139.673692,5766.501649,9292
12/21/2013,EC,HSB,4385,3144,4385,2983.12,0,0,0,-2046,,,,,,,out,890,11280,2000,985,4680,3615,5358.215359,5032.043316,9629
12/22/2013,EC,HSB,4601,3124,4601,2971.52,0,0,0,-1828,,,,,,,out,896,11280,1990,983,4690,3617,6391.757025,6065.584982,9825
12/23/2013,EC,HSB,4513,3128,4513,2961.5,0,0,0,-2056,,,,,,,out,897,11280,1990,981,4690,3619,5464.090359,5195.918316,9683
12/24/2013,EC,HSB,4448,3117,4448,2971.01,0,0,0,-2301,,,,,,,out,903,11280,1991,981,4689,3619,6578.298692,6302.126649,9615
12/25/2013,EC,HSB,4607,3118,4607,2975.05,0,0,0,-2382,,,,,,,out,910,11280,1995,982,4685,3618,5983.382025,5757.209982,9725
12/26/2013,EC,HSB,4356,3123,4356,2976.56,0,0,0,-2670,,,,,,,out,909,11280,1996,982,4684,3618,6230.423692,6004.251649,9479
12/27/2013,EC,HSB,4215,3123,4215,2978.57,0,0,0,-2680,,,,,,,out,911,11280,1996,984,4684,3616,4959.923692,4783.751649,9288
12/28/2013,EC,HSB,4476,2625,4476,2482.99,0,0,0,-2340,,,,,,,out,896,11280,1499,986,5181,3614,5464.090359,5287.918316,9051
12/29/2013,EC,HSB,4534,2632,4534,2480.47,0,0,0,-2037,,,,,,,out,896,11280,1495,987,5185,3613,6653.923692,6527.751649,9066
12/30/2013,EC,HSB,4303,2632,4303,2483.49,0,0,0,-1890,,,,,,,out,906,11280,1497,988,5183,3612,6522.840359,6446.668316,8785
12/31/2013,EC,HSB,4728,2237,4728,2095.29,0,0,0,-1679,,,,,,,out,916,11280,1235,862,5445,3738,6573.257025,6547.084982,8765
1/1/2014,EC,HSB,5105,2131,5105,2000.51,0,0,0,-1613,,,,,,,out,913,11280,1199,803,5481,3797,7004.371172,5816.838914,8936
1/2/2014,EC,HSB,5256,2134,5256,1991.94,0,0,0,-1611,,,,,,,out,906,11280,1191,802,5489,3798,6348.954505,5211.422247,9040
1/3/2014,EC,HSB,5080,2133,5080,1994.46,0,0,0,-1932,,,,,,,out,904,11280,1196,800,5484,3800,3369.329505,2281.797247,8813
1/4/2014,EC,HSB,5229,2119,5229,1990.93,0,0,0,-1658,,,,,,,out,884,11280,1190,803,5490,3797,4221.371172,3183.838914,8898
1/5/2014,EC,HSB,5547,2136,5547,1892.47,0,0,0,-1218,,,,,,,out,870,11280,1197,801,5483,3799,4312.121172,3428.588914,9080
1/6/2014,EC,HSB,5469,2126,5469,1957.41,0,0,0,-1351,,,,,,,out,866,11280,1191,798,5489,3802,4155.829505,3249.297247,9014
1/7/2014,EC,HSB,5178,2134,5178,1965.94,0,0,0,-1960,,,,,,,out,820,11280,1196,798,5484,3802,5955.704505,5095.172247,8685
1/8/2014,EC,HSB,4987,2132,4987,1960.91,0,0,0,-1592,,,,,,,out,773,11280,1192,798,5488,3802,7301.829505,6442.297247,8492
1/9/2014,EC,HSB,4935,1622,4935,1491.3,0,0,0,-1234,,,,,,,out,733,11280,695,798,5985,3802,6585.912839,5748.380581,7907
1/10/2014,EC,HSB,4638,1630,4638,1481.73,0,0,0,-1229,,,,,,,out,724,11280,688,795,5992,3805,7135.454505,6347.922247,7568
1/11/2014,EC,HSB,3976,1635,3976,1486.77,0,0,0,-1624,,,,,,,out,722,11280,690,798,5990,3802,7432.912839,6645.380581,6911
1/12/2014,EC,HSB,4719,1644,4719,1487.78,0,0,0,-1324,,,,,,,out,714,11280,689,800,5991,3800,5900.246172,5162.713914,7613
1/13/2014,EC,HSB,4398,1662,4398,1342.29,0,0,0,-1258,,,,,,,out,707,11280,695,797,5985,3803,6762.371172,6172.838914,7162
1/14/2014,EC,HSB,4221,1667,4221,1479,0,0,0,-1748,,,,,,,out,655,11280,692,807,5988,3793,6101.912839,5432.380581,7070
1/15/2014,EC,HSB,4270,1746,4270,1569.96,0,0,0,-2015,,,,,,,out,619,11280,1498,72,5182,4528,7584.162839,6896.630581,7216
1/16/2014,EC,HSB,4227,1648,4227,1460.3,0,0,0,-1965,,,,,,,out,623,11280,1490,0,5190,4600,6041.412839,5433.880581,6995
1/17/2014,EC,HSB,4191,1647,4191,1446.31,0,0,0,-1684,,,,,,,out,654,11280,1492,0,5188,4600,6182.579505,5591.047247,6942
1/18/2014,EC,HSB,4029,1644,4029,1439.82,0,0,0,-1675,,,,,,,out,688,11280,1493,0,5187,4600,6545.579505,6011.047247,6720
1/19/2014,EC,HSB,4173,1648,4173,1437.34,0,0,0,-1646,,,,,,,out,742,11280,1495,0,5185,4600,5718.746172,5189.213914,6863
1/20/2014,EC,HSB,4353,1637,4353,1453.83,0,0,0,-1327,,,,,,,out,766,11280,1494,0,5186,4600,5980.912839,5433.380581,7050
1/21/2014,EC,HSB,4337,1628,4337,1439.78,0,0,0,-1203,,,,,,,out,763,11280,1489,0,5191,4600,5854.871172,5366.338914,6966
1/22/2014,EC,HSB,4011,1634,4011,1435.35,0,0,0,-1819,,,,,,,out,764,11280,1497,0,5183,4600,6762.371172,6286.838914,6634
1/23/2014,EC,HSB,4400,1630,4400,1422.29,0,0,0,-1864,,,,,,,out,766,11280,1489,0,5191,4600,7044.704505,6624.172247,6963
1/24/2014,EC,HSB,4533,1616,4533,1441.82,0,0,0,-1523,,,,,,,out,800,11280,1490,4,5190,4596,5688.496172,5252.963914,7097
1/25/2014,EC,HSB,4409,1642,4409,1443.31,0,0,0,-1304,,,,,,,out,839,11280,1491,0,5189,4600,6490.121172,6050.588914,7003
1/26/2014,EC,HSB,4426,1288,4426,1150.99,0,0,0,-1393,,,,,,,out,866,11280,393,759,6287,3841,5385.996172,4898.463914,6714
1/27/2014,EC,HSB,4725,1018,4725,841.69,0,0,0,-853,,,,,,,out,865,11280,395,477,6285,4123,5980.912839,5573.380581,6663
1/28/2014,EC,HSB,5175,684,5175,505.93,0,0,0,-382,,,,,,,out,846,11280,290,246,6390,4354,6964.037839,6556.505581,6779
1/29/2014,EC,HSB,5211,673,5211,501.45,0,0,0,-530,,,,,,,out,909,11280,290,248,6390,4352,6570.787839,6170.255581,6797
1/30/2014,EC,HSB,5935,681,5935,520.63,0,0,0,-603,,,,,,,out,869,11280,297,264,6383,4336,10846.12117,10906.58891,7067
1/31/2014,EC,HSB,7050,643,7050,503.46,0,0,0,-313,,,,,,,out,892,11280,289,252,6391,4348,10467.99617,10575.46391,8097
2/1/2014,TUC EC,HSB,7231,714,7231,595.29,0,0,,-258,,,,,,,out,880,11280,393,248,6287,4352,13557.78512,10343.02321,8341
2/2/2014,TUC EC,HSB,7978,722,7978,641.79,0,0,,-630,,,,,,,out,871,11280,391,252,6289,4348,12977.99345,10864.23155,7996
2/3/2014,TUC EC,HSB,7893,737,7893,552.9,0,0,,-480,,,,,,,out,897,11280,397,257,6283,4343,12050.32678,10037.56488,7824
2/4/2014,TUC EC,HSB,7658,744,7658,641.58,0,0,,-78,,,,,,,out,895,11280,392,252,6288,4348,11445.32678,8886.564879,8142
2/5/2014,TUC EC,HSB,7793,746,7793,611.84,0,0,,-240,,,,,,,out,862,11280,395,252,6285,4348,11762.95178,9225.189879,8258
2/6/2014,TUC EC,HSB,9828,729,9828,609.25,0,0,,-635,,,,,,,out,874,11280,389,247,6291,4353,13078.82678,11909.06488,8908
2/7/2014,TUC EC,HSB,10495,717,10495,621.73,0,0,,-767,,,,,,,out,911,11280,392,242,6288,4358,16008.03512,15510.27321,8891
2/8/2014,TUC EC,HSB,14144,724,14144,652.39,0,0,,-711,,,,,,,out,950,11280,398,255,6282,4345,23071.41012,25312.64821,9809
2/9/2014,TUC EC,HSB,22887,1279,22887,1205.95,0,0,,-594,,,,,,,out,998,11280,397,810,6283,3790,64876.91012,70327.14821,15897
2/10/2014,TUC EC,HSB,29536,1257,29536,1173.38,0,0,,-601,,,,,,,out,1000,11613.33333,394,805,6619.333333,3795,91663.28512,97187.52321,22450
2/11/2014,OMR,AF,27892,4158,4800,4087.28,7529.386667,15562.61333,0,-2364,7529.386667,,7529.386667,,,,out,1010,11616.66667,2491,1607,4525.666667,2993,66999.45178,71131.68988,25099
2/12/2014,OMR,AF,25281,5678,4800,5607.32,5672.68,14808.32,0,-3860,5672.68,,5672.68,,,,out,990,11280,3345,2273,3335,2327,40591.20178,42889.43988,25841
2/13/2014,OMR,AF,18241,5660,4800,5589.12,5690.88,7750.12,0,-4520,5690.88,,5690.88,,,,out,964,11280,2998,2596,3682,2004,25753.57678,25293.81488,21542
2/14/2014,OMR,AF,10578,5650,4800,5556.59,5723.41,54.59,2245.41,-4500,3478,,3478,,,,out,939,11280,2998,2592,3682,2008,23469.70178,19829.93988,17050
2/15/2014,OMR,AF,7859,5650,4800,5582.57,3059,0,2300,-4640,759,,759,,,,out,892,11280,2991,2596,3689,2004,23958.74345,20289.98155,14359
2/16/2014,OMR,AF,7203,5663,4800,5589.11,2403,0,2300,-4350,103,,103,,,,out,862,11280,2993,2601,3687,1999,26545.11845,22876.35655,13716
2/17/2014,OMR,AF,6384,5664,4800,5603.74,1584,0,1584,-4440,0,,0,,,,out,846,11280,2996,2613,3684,1987,28249.20178,24580.43988,12898
2/18/2014,TUC Outflow,F&W,6022,5165,4800,5097.06,1222,0,1222,-4140,,,,,,,out,804,11280,2496,2606,4184,1994,25072.95178,21404.18988,12037
2/19/2014,TUC Outflow,F&W,6438,4171,4800,4060.35,1638,0,1638,-3420,,,,,,,out,740,11280,1497,2610,5183,1990,21301.78512,17675.02321,11417
2/20/2014,TUC Outflow,F&W,6433,3544,4800,3452.14,1633,0,1633,-2645,,,,,,,out,699,11280,1495,1978,5185,2622,20122.03512,16471.27321,10808
2/21/2014,TUC Outflow,F&W,6550,2780,4800,2684.81,1750,0,1750,-2640,,,,,,,out,651,11280,991,1717,5689,2883,18034.78512,14336.02321,10210
2/22/2014,TUC Outflow,F&W,5810,2784,4800,2705.32,1010,0,1010,-2670,,,,,,,out,605,11280,990,1718,5690,2882,17197.86845,13479.10655,9494
2/23/2014,TUC Outflow,F&W,6404,1430,4800,1362.74,1604,0,,-1768,,,,,,,out,599,11280,288,1076,6392,3524,16976.03512,13257.27321,8734
2/24/2014,TUC Outflow,F&W,5922,1564,4800,1445.82,1122,0,,-1506,,,,,,,out,595,11280,696,799,5984,3801,17767.57678,14096.81488,8338
2/25/2014,TUC Outflow,F&W,5351,1579,4800,1493.83,551,0,,-1624,,,,,,,out,598,11280,693,802,5987,3798,17702.03512,13983.27321,7830
2/26/2014,TUC Outflow,F&W,7482,1567,4800,1479.36,2682,0,,-1438,,,,,,,out,603,11280,698,802,5982,3798,16486.99345,14850.23155,7867
2/27/2014,TUC Outflow,F&W,7755,1572,4800,1479.86,2955,0,,-1440,,,,,,,out,650,11280,693,807,5987,3793,19844.74345,18206.98155,8146
2/28/2014,TUC Outflow,F&W,19006,1592,4800,1507.02,9772.98,4433.02,,-1224,,,,,,,out,828,11280,691,828,5989,3772,28869.32678,33872.56488,12776
3/1/2014,TUC Outflow,F&W,23168,1565,4800,1505.42,10164.58,8203.42,,-760,,,,,,,out,1170,11670,694,813,6376,3787,58299.66991,63865.90109,16972
3/2/2014,TUC Outflow,F&W,25996,4025,4800,3953.12,7690.213333,13505.78667,0,-2258,,,,,,,out,1090,11643.33333,2496,1460,4547.333333,3140,47132.37824,52648.60943,22310
3/3/2014,E/I,F&W,25123,4366,4800,4256.84,7023.16,13299.84,7023.16,-3160,,,,,,,out,978,11280,2198,2089,4482,2511,44440.12824,48836.35943,22899
3/4/2014,E/I,F&W,23272,4726,4800,4637.8,6642.2,11829.8,6642.2,-3690,,,,,,,out,969,11280,2195,2451,4485,2149,53494.96158,58098.19276,21200
3/5/2014,E/I,F&W,16775,5750,4800,5662.72,5617.28,6357.72,5617.28,-4920,,,,,,,out,964,11280,2792,2876,3888,1724,65347.91991,64166.15109,21512
3/6/2014,OMR,AF,23832,5889,4800,5803.4,5476.6,13555.4,0,-5270,5476.6,,5476.6,,,,out,924,11280,2493,3318,4187,1282,76953.83658,76003.06776,28477
3/7/2014,OMR,AF,24391,6880,4800,6783.49,4496.51,15094.49,0,-5180,4496.51,,4496.51,,,,out,913,11280,3488,3303,3192,1297,77387.41991,76436.65109,30028
3/8/2014,OMR,AF,20968,6914,4800,6788.01,4491.99,11676.01,0,-5090,4491.99,,4491.99,,,,out,910,11280,3487,3307,3193,1293,66689.00324,64769.23443,27607
3/9/2014,OMR,AF,17963,6669,4800,6546.02,4733.98,8429.02,0,-5410,4733.98,,4733.98,,,,out,944,11280,3351,3201,3329,1399,59081.12824,56932.35943,24586
3/10/2014,OMR,AF,13757,6939,4800,6816.29,4463.71,4493.29,2106.71,-5240,2357,,2357,,,,out,998,11280,3496,3332,3184,1268,41687.37824,38627.60943,21560
3/11/2014,OMR,AF,11267,6891,4800,6755.88,4524.12,1942.88,4524.12,-5110,0,,0,,,,out,975,11280,3499,3279,3181,1321,44278.79491,40950.02609,19292
3/12/2014,OMR,AF,15405,6481,4800,6330.94,4949.06,5655.94,944.06,-5340,4005,,4005,,,,out,972,11280,2994,3367,3686,1233,53147.08658,49826.31776,23012
3/13/2014,OMR,AF,15731,7183,4800,7026.67,4253.33,6677.67,0,-6220,4253.33,,4253.33,,,,out,983,11280,3694,3362,2986,1238,40351.33658,36980.56776,24090
3/14/2014,OMR,AF,13390,6371,4800,6192.4,5087.6,3502.4,3097.6,-5610,1990,,1990,,,,out,984,11280,3492,2741,3188,1859,34896.25324,31487.48443,20975
3/15/2014,OMR,AF,9271,6515,4800,6389.73,4471,0,2300,-5090,2171,,2171,,,,out,967,11280,3498,2896,3182,1704,32642.62824,29197.85943,17036
3/16/2014,OMR,AF,6240,6770,4800,6626.17,1440,0,,-5760,,,,,,,out,966,11280,3288,3344,3392,1256,28881.54491,25386.77609,14310
3/17/2014,E/I,F&W,6123,5565,4800,5280.35,1323,0,,-5460,,,,,,,out,955,11280,2090,3351,4590,1249,28589.12824,25199.35943,12883
3/18/2014,TUC D-1641,F&W,4534,5764,4534,5582.48,0,0,,-5160,,,,,,,out,876,11280,2283,3356,4397,1244,26345.58658,22851.81776,11596
3/19/2014,TUC Outflow,F&W,4170,4971,4170,4783.39,0,0,,-4740,,,,,,,out,790,11280,1488,3352,5192,1248,25049.87824,21506.10943,10490
